latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
26.02369,97.81116,320.42,1.35,1.15,2023-04-09,0714,A,72,6.1NRT,304.26,14.29,D
25.98896,97.52534,329.47,1.3,1.13,2023-04-09,0714,A,82,6.1NRT,304.42,28.35,D
25.98738,97.51245,325.29,1.29,1.13,2023-04-09,0714,A,78,6.1NRT,304.92,21.39,D
25.36477,92.97089,337.5,1.03,1.01,2023-04-09,0714,A,88,6.1NRT,303.62,30.61,D
25.42469,93.30771,326.25,1.01,1.01,2023-04-09,0714,A,79,6.1NRT,305.08,14.25,D
25.28615,92.39823,349.74,1.07,1.03,2023-04-09,0714,A,95,6.1NRT,300.43,60.99,D
25.44924,93.40933,321.39,1.01,1,2023-04-09,0714,A,72,6.1NRT,305.34,10.85,D
25.43738,93.33037,346.65,1.01,1.01,2023-04-09,0714,A,93,6.1NRT,305.23,46.28,D
25.43588,93.32044,318.8,1.01,1.01,2023-04-09,0714,A,41,6.1NRT,304.17,7.05,D
25.39972,93.08195,314.85,1.02,1.01,2023-04-09,0714,A,50,6.1NRT,302.55,4.92,D
25.29407,92.40205,314,1.07,1.03,2023-04-09,0714,A,57,6.1NRT,298.49,6.72,D
25.29241,92.39157,318.37,1.07,1.03,2023-04-09,0714,A,68,6.1NRT,298.99,10.87,D
25.45074,93.35835,317.97,1.01,1.01,2023-04-09,0714,A,48,6.1NRT,303.98,6.63,D
25.44925,93.34845,323.69,1.01,1.01,2023-04-09,0714,A,76,6.1NRT,304,12.57,D
25.42532,93.18983,314,1.02,1.01,2023-04-09,0714,A,56,6.1NRT,301.95,4.51,D
25.42381,93.17989,323.36,1.02,1.01,2023-04-09,0714,A,75,6.1NRT,302.83,13.23,D
25.26652,92.16946,314.39,1.09,1.04,2023-04-09,0714,A,58,6.1NRT,299.67,6.86,D
26.08453,98.09471,349.71,1.41,1.17,2023-04-09,0714,A,95,6.1NRT,301.73,91.83,D
26.08313,98.08245,331.7,1.4,1.17,2023-04-09,0714,A,84,6.1NRT,303.62,40.36,D
25.58053,94.18011,322.04,1,1,2023-04-09,0714,A,74,6.1NRT,303.54,11.19,D
26.09365,98.08164,340.14,1.4,1.17,2023-04-09,0714,A,90,6.1NRT,304.82,61.27,D
26.09205,98.06779,320.74,1.4,1.17,2023-04-09,0714,A,72,6.1NRT,303.4,18.44,D
25.84597,95.91196,315.79,1.09,1.04,2023-04-09,0714,A,55,6.1NRT,302.66,6.65,D
25.27105,91.95929,311.38,1.11,1.05,2023-04-09,0714,A,40,6.1NRT,297.76,6.02,D
26.13363,98.06079,416.76,1.4,1.17,2023-04-09,0714,A,100,6.1NRT,312.08,594.04,D
25.48335,93.14815,321.28,1.02,1.01,2023-04-09,0714,A,73,6.1NRT,302.67,9.53,D
25.48185,93.13818,328.97,1.02,1.01,2023-04-09,0714,A,81,6.1NRT,303.27,18.27,D
25.45295,92.88616,314.46,1.03,1.02,2023-04-09,0714,A,59,6.1NRT,299.98,6.55,D
25.34352,92.17699,341.15,1.09,1.04,2023-04-09,0714,A,90,6.1NRT,298.8,42.85,D
25.34187,92.16652,326.22,1.09,1.04,2023-04-09,0714,A,79,6.1NRT,297.88,18.87,D
25.39323,92.44103,312.51,1.06,1.03,2023-04-09,0714,A,50,6.1NRT,299.52,4.6,D
25.35173,92.17979,320.62,1.09,1.04,2023-04-09,0714,A,72,6.1NRT,297.6,13.47,D
25.35003,92.16918,328.63,1.09,1.04,2023-04-09,0714,A,81,6.1NRT,298.18,23.19,D
25.24731,91.5377,325.26,1.16,1.07,2023-04-09,0714,A,78,6.1NRT,300.56,20.6,D
26.15815,98.02492,330.65,1.4,1.17,2023-04-09,0714,A,83,6.1NRT,304.16,34.68,D
26.15669,98.01209,329.89,1.39,1.17,2023-04-09,0714,A,83,6.1NRT,305.68,32.58,D
25.51015,93.13671,332.18,1.02,1.01,2023-04-09,0714,A,84,6.1NRT,303.92,23.59,D
25.50408,93.0968,336.31,1.02,1.01,2023-04-09,0714,A,87,6.1NRT,302.58,29.31,D
25.50256,93.0868,316.38,1.02,1.01,2023-04-09,0714,A,64,6.1NRT,302.06,5.56,D
25.25874,91.54776,324.57,1.16,1.07,2023-04-09,0714,A,77,6.1NRT,299.27,20.59,D
25.25686,91.53638,334.98,1.16,1.07,2023-04-09,0714,A,86,6.1NRT,299.67,37.24,D
26.16856,98.02345,317.51,1.4,1.17,2023-04-09,0714,A,67,6.1NRT,305.2,12.3,D
26.1671,98.01066,318.39,1.39,1.17,2023-04-09,0714,A,69,6.1NRT,305.38,13.31,D
26.0342,96.89189,333.56,1.2,1.09,2023-04-09,0714,A,86,6.1NRT,302.32,35,D
26.03276,96.88016,351.11,1.2,1.09,2023-04-09,0714,A,96,6.1NRT,304.18,75.26,D
26.11852,97.50591,332.81,1.3,1.13,2023-04-09,0714,A,85,6.1NRT,303.17,34.04,D
26.11705,97.49355,327.7,1.3,1.13,2023-04-09,0714,A,81,6.1NRT,303.97,25.4,D
26.13173,97.5307,320.12,1.3,1.13,2023-04-09,0714,A,72,6.1NRT,302.71,13.65,D
26.13017,97.51762,320.07,1.3,1.13,2023-04-09,0714,A,72,6.1NRT,303.75,13.54,D
25.54601,93.19154,338.46,1.02,1.01,2023-04-09,0714,A,89,6.1NRT,302.77,33.93,D
25.54451,93.18161,356.7,1.02,1.01,2023-04-09,0714,A,98,6.1NRT,304.59,71.71,D
25.24785,91.30303,311.87,1.19,1.08,2023-04-09,0714,A,43,6.1NRT,299.22,6.65,D
25.70225,94.19206,318.05,1,1,2023-04-09,0714,A,67,6.1NRT,304.82,6.87,D
26.21186,98.03153,362.86,1.4,1.17,2023-04-09,0714,A,100,6.1NRT,306.67,140.48,D
26.21024,98.0177,319.17,1.4,1.17,2023-04-09,0714,A,36,6.1NRT,303.94,13.75,D
26.22367,98.04202,364.23,1.4,1.17,2023-04-09,0714,A,100,6.1NRT,304.27,146.42,D
26.22229,98.03011,476.46,1.4,1.17,2023-04-09,0714,A,100,6.1NRT,329.87,1817.07,D
26.22059,98.01581,353.82,1.4,1.17,2023-04-09,0714,A,97,6.1NRT,306.85,101.11,D
26.20114,97.85196,352.3,1.36,1.16,2023-04-09,0714,A,96,6.1NRT,304.3,93.92,D
26.19961,97.83902,322.02,1.36,1.16,2023-04-09,0714,A,75,6.1NRT,303.9,18.33,D
26.23273,98.02874,334.98,1.4,1.17,2023-04-09,0714,A,86,6.1NRT,303.37,44.43,D
26.2115,97.85094,321.07,1.36,1.16,2023-04-09,0714,A,74,6.1NRT,303.16,17.35,D
25.66502,93.74687,317.07,1,1,2023-04-09,0714,A,65,6.1NRT,303.43,5.7,D
25.32842,91.55659,311.69,1.15,1.07,2023-04-09,0714,A,48,6.1NRT,294.09,7.14,D
25.28415,91.22225,320.83,1.2,1.09,2023-04-09,0714,A,64,6.1NRT,304.07,13.62,D
25.54665,92.8356,317.13,1.03,1.02,2023-04-09,0714,A,31,6.1NRT,298.41,7.1,D
25.5451,92.82557,329.37,1.04,1.02,2023-04-09,0714,A,75,6.1NRT,300.92,19.59,D
25.54356,92.81554,335.38,1.04,1.02,2023-04-09,0714,A,86,6.1NRT,301.01,27.77,D
25.542,92.80547,334.62,1.04,1.02,2023-04-09,0714,A,86,6.1NRT,301.31,27.91,D
25.55409,92.8238,339.39,1.04,1.02,2023-04-09,0714,A,89,6.1NRT,300.7,35.19,D
25.55255,92.81383,331.75,1.04,1.02,2023-04-09,0714,A,84,6.1NRT,300.55,23.76,D
25.60147,93.07308,342.21,1.02,1.01,2023-04-09,0714,A,91,6.1NRT,301.25,38.99,D
25.59995,93.06309,342.21,1.02,1.01,2023-04-09,0714,A,91,6.1NRT,301.79,39.39,D
25.31876,91.23506,336.61,1.19,1.09,2023-04-09,0714,A,88,6.1NRT,304.02,39.33,D
25.62843,93.1297,350.14,1.02,1.01,2023-04-09,0714,A,95,6.1NRT,303.89,55.23,D
25.62691,93.11965,360,1.02,1.01,2023-04-09,0714,A,99,6.1NRT,306.13,79.27,D
25.29484,91.03139,315.34,1.22,1.1,2023-04-09,0714,A,63,6.1NRT,300.63,9.44,D
25.63585,93.11794,316.07,1.02,1.01,2023-04-09,0714,A,60,6.1NRT,302.74,5.26,D
26.25341,97.53147,317.25,1.31,1.13,2023-04-09,0714,A,68,6.1NRT,301.19,12.76,D
25.35524,91.21587,315.18,1.2,1.09,2023-04-09,0714,A,50,6.1NRT,299.78,8.63,D
25.35331,91.20409,313,1.2,1.09,2023-04-09,0714,A,39,6.1NRT,298.85,6.45,D
26.28094,97.67373,326.06,1.33,1.14,2023-04-09,0714,A,79,6.1NRT,302.47,25.82,D
25.6924,93.31151,321.3,1.01,1.01,2023-04-09,0714,A,72,6.1NRT,304.21,11.17,D
25.69092,93.30161,322.94,1.01,1.01,2023-04-09,0714,A,74,6.1NRT,304.68,12.8,D
25.68353,93.25213,320.09,1.01,1.01,2023-04-09,0714,A,51,6.1NRT,304.06,8.45,D
25.68205,93.24223,320.46,1.01,1.01,2023-04-09,0714,A,63,6.1NRT,304.15,8.98,D
25.66265,93.11291,316.7,1.02,1.01,2023-04-09,0714,A,64,6.1NRT,302.22,6.34,D
25.66115,93.10287,315.41,1.02,1.01,2023-04-09,0714,A,60,6.1NRT,302.4,5.12,D
25.36488,91.2142,314.79,1.2,1.09,2023-04-09,0714,A,39,6.1NRT,300.01,8.45,D
26.03733,95.68535,319.7,1.07,1.03,2023-04-09,0714,A,67,6.1NRT,304.47,7.52,D
25.69393,93.26038,346.59,1.01,1.01,2023-04-09,0714,A,93,6.1NRT,305.46,45.71,D
26.31773,97.82214,411.24,1.36,1.16,2023-04-09,0714,A,100,6.1NRT,308.83,501.47,D
26.31625,97.80924,346.75,1.36,1.16,2023-04-09,0714,A,93,6.1NRT,304.08,71.87,D
25.71196,93.25037,317.6,1.01,1.01,2023-04-09,0714,A,62,6.1NRT,303.73,6.66,D
25.71047,93.24047,321.07,1.01,1.01,2023-04-09,0714,A,71,6.1NRT,304.06,9.75,D
25.4492,91.58022,315.29,1.15,1.07,2023-04-09,0714,A,61,6.1NRT,291.75,11.6,D
26.32817,97.82187,357.12,1.36,1.16,2023-04-09,0714,A,98,6.1NRT,302.51,110.46,D
26.32659,97.80821,332.86,1.36,1.16,2023-04-09,0714,A,79,6.1NRT,302.98,37.16,D
26.3207,97.75738,319.91,1.35,1.15,2023-04-09,0714,A,73,6.1NRT,303.81,14.07,D
26.31919,97.74438,320.65,1.35,1.15,2023-04-09,0714,A,74,6.1NRT,303.69,14.83,D
26.19388,96.70052,314.3,1.18,1.08,2023-04-09,0714,A,52,6.1NRT,302.63,5.8,D
25.67551,92.94945,318.69,1.03,1.01,2023-04-09,0714,A,66,6.1NRT,302.38,7.75,D
25.3904,91.16579,315.66,1.2,1.09,2023-04-09,0714,A,63,6.1NRT,299.74,10.82,D
26.33544,97.79435,317.02,1.36,1.15,2023-04-09,0714,A,68,6.1NRT,303.44,10.48,D
26.21514,96.79278,326.43,1.19,1.09,2023-04-09,0714,A,80,6.1NRT,304.15,21.46,D
26.21368,96.781,316.74,1.19,1.09,2023-04-09,0714,A,67,6.1NRT,304.54,8.42,D
26.32714,97.63504,318.43,1.33,1.14,2023-04-09,0714,A,70,6.1NRT,302.93,12.88,D
25.86337,94.03069,314.35,1,1,2023-04-09,0714,A,54,6.1NRT,301.79,6.68,D
26.36176,97.75166,322.91,1.35,1.15,2023-04-09,0714,A,72,6.1NRT,304.53,18.37,D
25.69604,92.842,315.95,1.03,1.02,2023-04-09,0714,A,60,6.1NRT,301.87,5.48,D
25.69117,92.74957,317.49,1.04,1.02,2023-04-09,0714,A,65,6.1NRT,300.51,7.36,D
25.78914,93.33779,321.65,1.01,1,2023-04-09,0714,A,72,6.1NRT,304.1,10.41,D
25.78766,93.3279,331.1,1.01,1,2023-04-09,0714,A,83,6.1NRT,304.72,21.59,D
25.75491,93.04784,319.81,1.02,1.01,2023-04-09,0714,A,65,6.1NRT,304.25,7.45,D
25.69214,92.63487,321.36,1.04,1.02,2023-04-09,0714,A,28,6.1NRT,291.95,9.83,D
25.69058,92.62466,350.6,1.05,1.02,2023-04-09,0714,A,90,6.1NRT,295.97,57.3,D
25.689,92.61436,369.92,1.05,1.02,2023-04-09,0714,A,100,6.1NRT,298.24,112.5,D
25.69756,92.61741,352.21,1.05,1.02,2023-04-09,0714,A,0,6.1NRT,290.79,57.8,D
25.69439,92.59708,342.1,1.05,1.02,2023-04-09,0714,A,41,6.1NRT,297.55,35.59,D
25.69122,92.57674,390.22,1.05,1.02,2023-04-09,0714,A,100,6.1NRT,302.88,201.48,D
25.70344,92.59538,349.43,1.05,1.02,2023-04-09,0714,A,73,6.1NRT,298.59,51.62,D
25.70029,92.57519,340.54,1.05,1.02,2023-04-09,0714,A,19,6.1NRT,297.88,32.62,D
26.42145,97.84522,336.82,1.37,1.16,2023-04-09,0714,A,88,6.1NRT,303.81,49.69,D
25.71719,92.62402,346.65,1.04,1.02,2023-04-09,0714,A,81,6.1NRT,296.14,49.84,D
25.71562,92.6139,340.5,1.05,1.02,2023-04-09,0714,A,52,6.1NRT,298.53,35.63,D
25.71404,92.60376,350.9,1.05,1.02,2023-04-09,0714,A,81,6.1NRT,298.41,54.71,D
25.71248,92.59368,384.02,1.05,1.02,2023-04-09,0714,A,100,6.1NRT,302.69,167.02,D
25.70935,92.57354,355.77,1.05,1.02,2023-04-09,0714,A,85,6.1NRT,295.35,64.63,D
25.70777,92.56339,344.35,1.05,1.02,2023-04-09,0714,A,60,6.1NRT,296.48,40.15,D
26.44259,97.93735,350.17,1.39,1.17,2023-04-09,0714,A,95,6.1NRT,302.87,91.63,D
26.30073,96.74988,318.82,1.19,1.09,2023-04-09,0714,A,57,6.1NRT,304.97,7.82,D
25.85798,93.49175,320.27,1.01,1,2023-04-09,0714,A,68,6.1NRT,304.72,8.93,D
26.33685,96.96257,319.49,1.22,1.1,2023-04-09,0714,A,72,6.1NRT,305.18,10.82,D
26.31039,96.74839,345.47,1.19,1.09,2023-04-09,0714,A,93,6.1NRT,305.12,54.25,D
26.30893,96.73665,322.48,1.19,1.08,2023-04-09,0714,A,76,6.1NRT,305.33,11.93,D
26.29582,96.63164,316.39,1.17,1.08,2023-04-09,0714,A,64,6.1NRT,303.72,6.58,D
25.84338,93.33215,321.72,1.01,1,2023-04-09,0714,A,71,6.1NRT,304.75,10.33,D
25.46998,90.97163,316.83,1.22,1.1,2023-04-09,0714,A,65,6.1NRT,301.22,8.86,D
26.46019,97.90707,317.9,1.39,1.17,2023-04-09,0714,A,70,6.1NRT,301.25,15.43,D
26.45858,97.8933,312.5,1.38,1.16,2023-04-09,0714,A,57,6.1NRT,300.57,8.26,D
25.91192,93.73434,357.77,1,1,2023-04-09,0714,A,99,6.1NRT,307.91,67.73,D
25.91048,93.72452,331.65,1,1,2023-04-09,0714,A,83,6.1NRT,308.57,17.78,D
25.73962,92.58871,354.24,1.05,1.02,2023-04-09,0714,A,91,6.1NRT,299.19,67.29,D
26.33265,96.76894,318.97,1.19,1.09,2023-04-09,0714,A,71,6.1NRT,303.85,9.83,D
25.73916,92.52554,318.45,1.05,1.02,2023-04-09,0714,A,65,6.1NRT,301.55,9.63,D
25.76513,92.57307,327.49,1.05,1.02,2023-04-09,0714,A,79,6.1NRT,299.85,19.6,D
25.77729,92.59161,375.92,1.05,1.02,2023-04-09,0714,A,100,6.1NRT,302.19,137.58,D
25.77572,92.58143,390.51,1.05,1.02,2023-04-09,0714,A,100,6.1NRT,305.04,205.81,D
25.77416,92.57126,342.21,1.05,1.02,2023-04-09,0714,A,90,6.1NRT,299.06,41.79,D
25.78527,92.58368,383.99,1.05,1.02,2023-04-09,0714,A,100,6.1NRT,304.38,171.18,D
25.7773,92.53264,326.12,1.05,1.02,2023-04-09,0714,A,50,6.1NRT,299.39,16.15,D
26.19991,95.39249,315.29,1.05,1.02,2023-04-09,0714,A,31,6.1NRT,301.06,6.38,D
25.80217,92.63261,325.85,1.04,1.02,2023-04-09,0714,A,76,6.1NRT,299.97,17.33,D
25.78634,92.53088,342.51,1.05,1.02,2023-04-09,0714,A,91,6.1NRT,300.71,42.33,D
25.78475,92.52067,322.91,1.05,1.02,2023-04-09,0714,A,72,6.1NRT,299.95,13.86,D
25.52384,90.91732,317.21,1.23,1.1,2023-04-09,0714,A,62,6.1NRT,301.98,7.1,D
25.81903,92.6815,317.7,1.04,1.02,2023-04-09,0714,A,62,6.1NRT,301.32,9.09,D
25.81747,92.67141,314.1,1.04,1.02,2023-04-09,0714,A,42,6.1NRT,300.96,5.86,D
25.81436,92.65127,341,1.04,1.02,2023-04-09,0714,A,90,6.1NRT,300.99,39.56,D
25.81279,92.64113,347.58,1.04,1.02,2023-04-09,0714,A,93,6.1NRT,302.49,52.01,D
25.95616,93.52792,319.48,1,1,2023-04-09,0714,A,31,6.1NRT,305.3,6.66,D
25.96359,93.51644,328.52,1,1,2023-04-09,0714,A,79,6.1NRT,305.86,16.28,D
25.96213,93.50658,322.68,1,1,2023-04-09,0714,A,48,6.1NRT,306.13,9.71,D
25.82767,92.61723,323.04,1.04,1.02,2023-04-09,0714,A,72,6.1NRT,300.21,13.16,D
25.81818,92.55593,410.43,1.05,1.02,2023-04-09,0714,A,100,6.1NRT,309.24,333.72,D
25.81661,92.54576,414.75,1.05,1.02,2023-04-09,0714,A,100,6.1NRT,310.67,367.89,D
25.81028,92.505,322.07,1.05,1.02,2023-04-09,0714,A,71,6.1NRT,299.82,13.94,D
26.15989,94.82618,314.91,1.02,1.01,2023-04-09,0714,A,0,6.1NRT,298.67,7.11,D
25.97101,93.50495,323.46,1,1,2023-04-09,0714,A,53,6.1NRT,305.86,10.37,D
25.96955,93.49509,318.28,1,1,2023-04-09,0714,A,29,6.1NRT,304.64,5.62,D
25.82566,92.54406,326.12,1.05,1.02,2023-04-09,0714,A,72,6.1NRT,300.11,15.87,D
26.52221,97.56319,311.9,1.32,1.14,2023-04-09,0714,A,55,6.1NRT,299.97,6.56,D
26.41217,96.66623,316.79,1.18,1.08,2023-04-09,0714,A,68,6.1NRT,303.75,7.87,D
25.94616,93.27607,332.57,1.01,1.01,2023-04-09,0714,A,83,6.1NRT,302.77,24.65,D
25.94468,93.26617,316.5,1.01,1.01,2023-04-09,0714,A,57,6.1NRT,302.27,6.34,D
25.83471,92.54242,333.98,1.05,1.02,2023-04-09,0714,A,84,6.1NRT,299.32,26.14,D
25.83314,92.53223,331.5,1.05,1.02,2023-04-09,0714,A,82,6.1NRT,299.87,23.63,D
25.98878,93.50173,320.08,1,1,2023-04-09,0714,A,53,6.1NRT,305.48,7.43,D
25.9521,93.25459,325.34,1.01,1.01,2023-04-09,0714,A,75,6.1NRT,302.73,13.7,D
25.95062,93.24468,326.34,1.01,1.01,2023-04-09,0714,A,77,6.1NRT,303.83,14.98,D
25.8669,92.63065,317.54,1.04,1.02,2023-04-09,0714,A,59,6.1NRT,300.96,8.16,D
25.84491,92.48777,315.57,1.05,1.02,2023-04-09,0714,A,43,6.1NRT,297.86,7.02,D
25.84332,92.47746,323.87,1.05,1.02,2023-04-09,0714,A,74,6.1NRT,299.26,15.33,D
25.87749,92.63922,316.75,1.04,1.02,2023-04-09,0714,A,24,6.1NRT,300.56,6.96,D
25.865,92.55777,324.19,1.05,1.02,2023-04-09,0714,A,74,6.1NRT,300.33,15,D
25.86343,92.54757,331.55,1.05,1.02,2023-04-09,0714,A,82,6.1NRT,299.99,24.09,D
25.86186,92.53729,327.32,1.05,1.02,2023-04-09,0714,A,78,6.1NRT,299.78,17.83,D
25.81717,92.2484,317.38,1.07,1.03,2023-04-09,0714,A,41,6.1NRT,300.19,7.26,D
25.82335,92.24155,316.4,1.07,1.03,2023-04-09,0714,A,37,6.1NRT,299,7.37,D
26.06323,93.69465,317.01,1,1,2023-04-09,0714,A,60,6.1NRT,304.22,6.32,D
25.89322,92.5676,320.38,1.05,1.02,2023-04-09,0714,A,68,6.1NRT,299.73,10.63,D
25.89164,92.5574,315.34,1.05,1.02,2023-04-09,0714,A,44,6.1NRT,299.55,6.15,D
25.8789,92.47556,333.84,1.05,1.02,2023-04-09,0714,A,84,6.1NRT,300.5,28,D
25.86439,92.38282,316.76,1.06,1.03,2023-04-09,0714,A,44,6.1NRT,299.56,7.87,D
25.85139,92.30009,317.74,1.07,1.03,2023-04-09,0714,A,62,6.1NRT,300.48,9.18,D
26.03293,93.42721,323.05,1.01,1,2023-04-09,0714,A,67,6.1NRT,303.43,10.94,D
25.90541,92.58617,315.12,1.04,1.02,2023-04-09,0714,A,23,6.1NRT,300.18,5.43,D
25.85723,92.27755,367.76,1.07,1.03,2023-04-09,0714,A,100,6.1NRT,295.95,110.62,D
25.85559,92.26713,377.93,1.07,1.03,2023-04-09,0714,A,100,6.1NRT,304.35,150.71,D
26.0286,93.33664,322.52,1.01,1,2023-04-09,0714,A,71,6.1NRT,301.36,11.53,D
25.8938,92.45139,314.03,1.05,1.02,2023-04-09,0714,A,34,6.1NRT,295.85,4.89,D
25.88256,92.37936,327.05,1.06,1.03,2023-04-09,0714,A,78,6.1NRT,300.61,17.93,D
25.74221,91.49954,357.07,1.15,1.07,2023-04-09,0714,A,98,6.1NRT,299.78,86.5,D
25.74044,91.48865,398.87,1.15,1.07,2023-04-09,0714,A,100,6.1NRT,307.58,292.09,D
25.73874,91.47828,326.09,1.15,1.07,2023-04-09,0714,A,73,6.1NRT,299.01,20,D
26.04777,93.40414,321,1.01,1,2023-04-09,0714,A,37,6.1NRT,304.33,8.36,D
25.89,92.36703,366.93,1.06,1.03,2023-04-09,0714,A,100,6.1NRT,302.39,106.67,D
25.88839,92.3567,340.54,1.06,1.03,2023-04-09,0714,A,89,6.1NRT,301.22,39.42,D
25.85568,92.14812,318.68,1.08,1.04,2023-04-09,0714,A,65,6.1NRT,301.2,8.73,D
25.7661,91.58695,316.58,1.13,1.06,2023-04-09,0714,A,60,6.1NRT,297.73,10.24,D
25.75164,91.49773,359.6,1.15,1.07,2023-04-09,0714,A,99,6.1NRT,302.84,94.41,D
25.74981,91.48644,374.85,1.15,1.07,2023-04-09,0714,A,100,6.1NRT,306.08,154.07,D
26.05665,93.4025,318.34,1.01,1,2023-04-09,0714,A,41,6.1NRT,303.58,6.67,D
25.89101,92.3134,314.04,1.06,1.03,2023-04-09,0714,A,45,6.1NRT,299.11,5.35,D
25.8002,91.7389,337.29,1.12,1.05,2023-04-09,0714,A,87,6.1NRT,300.22,37.28,D
25.75922,91.48448,321.32,1.15,1.07,2023-04-09,0714,A,47,6.1NRT,301.63,15.94,D
26.06408,93.39101,333.61,1.01,1,2023-04-09,0714,A,84,6.1NRT,302.15,24.47,D
26.06262,93.38116,353.42,1.01,1,2023-04-09,0714,A,96,6.1NRT,303.63,61.62,D
25.87893,92.17604,317.39,1.07,1.03,2023-04-09,0714,A,62,6.1NRT,303.36,6.76,D
25.93952,92.50571,316.09,1.05,1.02,2023-04-09,0714,A,45,6.1NRT,296.64,7.3,D
25.78526,91.52546,315.01,1.14,1.06,2023-04-09,0714,A,47,6.1NRT,298.29,9.48,D
25.78348,91.51438,320.51,1.14,1.07,2023-04-09,0714,A,65,6.1NRT,298.32,15.17,D
25.86575,91.97153,316.99,1.09,1.04,2023-04-09,0714,A,61,6.1NRT,296.77,8.41,D
26.4008,95.59282,321.34,1.07,1.03,2023-04-09,0714,A,74,6.1NRT,309.01,13.65,D
26.07203,93.25064,317.29,1.01,1,2023-04-09,0714,A,62,6.1NRT,304.13,5.34,D
26.07055,93.24072,318.15,1.01,1.01,2023-04-09,0714,A,47,6.1NRT,305.07,5.52,D
25.8317,91.71476,313.42,1.12,1.05,2023-04-09,0714,A,42,6.1NRT,294.7,7.5,D
26.14242,93.6637,318.13,1,1,2023-04-09,0714,A,62,6.1NRT,300.14,9.12,D
26.10904,93.43728,324.81,1.01,1,2023-04-09,0714,A,76,6.1NRT,301.37,15.55,D
26.10757,93.42744,313.57,1.01,1,2023-04-09,0714,A,32,6.1NRT,300.16,4.85,D
25.96489,92.43082,316.43,1.05,1.02,2023-04-09,0714,A,60,6.1NRT,299.56,8.39,D
25.96328,92.4205,319.84,1.05,1.03,2023-04-09,0714,A,68,6.1NRT,300.17,11.6,D
26.41413,95.48117,326.61,1.06,1.03,2023-04-09,0714,A,59,6.1NRT,297.58,19.26,D
26.11946,93.38457,315.36,1.01,1,2023-04-09,0714,A,56,6.1NRT,298.74,7.18,D
26.11061,93.32515,325.22,1.01,1,2023-04-09,0714,A,76,6.1NRT,301.17,15.62,D
26.10914,93.31528,352,1.01,1,2023-04-09,0714,A,96,6.1NRT,303.05,59.75,D
25.99149,92.54179,320.15,1.05,1.02,2023-04-09,0714,A,68,6.1NRT,299.04,11.75,D
25.75411,91.06624,316.9,1.2,1.09,2023-04-09,0714,A,64,6.1NRT,297.6,9.65,D
26.14152,93.4719,367.02,1,1,2023-04-09,0714,A,100,6.1NRT,302.51,101.6,D
26.14005,93.462,321.39,1,1,2023-04-09,0714,A,71,6.1NRT,301,12.92,D
25.85644,91.62984,328.6,1.13,1.06,2023-04-09,0714,A,80,6.1NRT,300.4,23.89,D
26.14601,93.44061,328.11,1.01,1,2023-04-09,0714,A,79,6.1NRT,300.2,19.91,D
26.14454,93.43071,317.7,1.01,1,2023-04-09,0714,A,63,6.1NRT,299.47,9.7,D
26.0028,92.4345,313.91,1.05,1.02,2023-04-09,0714,A,26,6.1NRT,299.25,5.23,D
26.19705,93.66376,333.52,1,1,2023-04-09,0714,A,84,6.1NRT,299.2,26.28,D
26.19561,93.65394,334.53,1,1,2023-04-09,0714,A,85,6.1NRT,299.32,27.88,D
26.01972,92.48347,314.23,1.05,1.02,2023-04-09,0714,A,35,6.1NRT,299.64,5.41,D
25.98452,92.25674,322.93,1.07,1.03,2023-04-09,0714,A,73,6.1NRT,297.43,15.52,D
25.97299,92.18286,314.27,1.07,1.03,2023-04-09,0714,A,47,6.1NRT,297.16,5.93,D
26.20592,93.66215,328.69,1,1,2023-04-09,0714,A,80,6.1NRT,298.14,20.62,D
26.20448,93.65234,319.11,1,1,2023-04-09,0714,A,65,6.1NRT,295.46,10.53,D
26.13883,93.2077,350.6,1.01,1.01,2023-04-09,0714,A,95,6.1NRT,305.14,55.49,D
26.02876,92.48161,316.59,1.05,1.02,2023-04-09,0714,A,59,6.1NRT,299.72,7.38,D
26.21478,93.66058,316.43,1,1,2023-04-09,0714,A,27,6.1NRT,297.65,8.33,D
26.18878,93.48338,339.63,1,1,2023-04-09,0714,A,89,6.1NRT,300.26,37.43,D
26.18733,93.4735,318.63,1,1,2023-04-09,0714,A,65,6.1NRT,299.29,10.58,D
26.14773,93.206,319.51,1.01,1.01,2023-04-09,0714,A,65,6.1NRT,302.54,8.51,D
26.60564,96.48772,318.34,1.17,1.07,2023-04-09,0714,A,67,6.1NRT,301.46,10.6,D
26.05908,92.565,321.52,1.04,1.02,2023-04-09,0714,A,72,6.1NRT,301.38,11.77,D
26.0575,92.55482,320.03,1.04,1.02,2023-04-09,0714,A,69,6.1NRT,301.44,10.49,D
26.6152,96.48621,345.05,1.17,1.07,2023-04-09,0714,A,70,6.1NRT,302.09,55.03,D
26.61377,96.47467,328.51,1.16,1.07,2023-04-09,0714,A,77,6.1NRT,302.39,23.12,D
26.23809,93.69098,359.87,1,1,2023-04-09,0714,A,99,6.1NRT,296.63,79.99,D
26.23665,93.68114,325.62,1,1,2023-04-09,0714,A,77,6.1NRT,297.97,17.55,D
26.30946,94.12241,332.04,1,1,2023-04-09,0714,A,84,6.1NRT,302.38,23.94,D
26.20049,93.37398,326.23,1.01,1,2023-04-09,0714,A,78,6.1NRT,294.32,18.66,D
